Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Bsmt Qual,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,TotRms AbvGrd,Garage Cars,Garage Area,SalePrice
1680,BrDale,5,5,1972,1972,TA,630,630,672,1302,2,3,6,1,264,111750
4043,NPkVill,6,6,1977,1977,Gd,1069,1069,0,1069,2,2,4,2,440,140000
2308,NPkVill,6,6,1975,1975,Gd,855,855,601,1456,2,4,7,2,460,143000
2529,NPkVill,7,6,1977,1977,Gd,1055,1055,0,1055,2,2,4,2,440,148500
9477,NAmes,5,5,1966,1966,TA,864,892,0,892,1,3,5,1,264,110000
12444,NridgHt,8,5,2008,2008,Ex,1932,1932,0,1932,2,2,7,3,774,394617
12474,NridgHt,10,5,2007,2008,Ex,1682,1742,590,2332,2,3,9,3,846,426000
14803,NridgHt,10,5,2007,2008,Ex,2078,2084,0,2084,2,2,7,3,1220,385000
14948,NridgHt,9,5,2008,2008,Ex,1452,1476,1237,2713,2,3,11,3,858,446261
12704,NridgHt,8,5,2007,2007,Ex,1582,1582,0,1582,2,3,7,3,905,317500
13891,NridgHt,8,5,2007,2008,Ex,1710,1710,0,1710,2,2,6,3,866,372402
13693,NridgHt,8,5,2007,2007,Ex,2418,2464,0,2464,2,4,9,3,650,417500
14418,NridgHt,9,5,2007,2007,Ex,1950,1950,0,1950,2,2,7,3,706,383000
13418,NridgHt,9,5,2006,2006,Ex,1850,1850,898,2748,2,4,9,3,850,390000
12539,NridgHt,10,5,2005,2006,Ex,1620,1632,1158,2790,2,4,10,4,1150,460000
12151,NridgHt,9,5,2005,2005,Ex,1414,1414,917,2331,2,3,9,3,1003,379000
8899,NridgHt,8,5,2007,2007,Gd,948,948,1140,2088,2,4,10,3,656,250000
10574,NridgHt,8,5,2004,2004,Ex,1148,1170,1162,2332,2,4,9,3,756,316000
12720,NridgHt,10,5,2003,2003,Ex,2535,2470,0,2470,1,1,7,3,789,615000
13688,NridgHt,9,5,2003,2004,Ex,1572,1572,1096,2668,2,3,10,3,726,412500
10625,NridgHt,7,5,2003,2004,Gd,998,1006,1040,2046,2,3,8,3,871,284000
10845,NridgHt,8,5,2003,2004,Gd,1603,1575,0,1575,2,2,7,3,732,284000
16900,NridgHt,8,5,2001,2002,Ex,1479,1515,1134,2649,2,4,10,3,746,421250
16451,NridgHt,8,5,2003,2003,Ex,1765,1804,886,2690,2,4,9,3,795,370000
10110,NridgHt,9,5,2008,2008,Gd,1858,1866,0,1866,2,2,7,3,870,336860
8769,NridgHt,9,5,2008,2008,Ex,1702,1702,0,1702,1,1,7,3,1052,367294
12304,NridgHt,7,5,2005,2005,Gd,1367,1367,0,1367,2,2,6,2,484,192000
12677,NridgHt,8,5,2003,2004,Ex,1518,1518,0,1518,1,1,6,2,588,274000
8849,NridgHt,9,5,2005,2005,Ex,1684,1684,0,1684,2,2,6,2,564,266000
8232,NridgHt,9,5,2007,2008,Ex,1800,1800,0,1800,2,2,6,3,944,370967
6240,NridgHt,8,5,2006,2007,Gd,1342,1342,0,1342,2,2,6,2,550,234250
6240,NridgHt,8,5,2006,2007,Gd,1342,1342,0,1342,2,2,6,2,550,219500
2448,NridgHt,7,5,2003,2004,Gd,764,764,862,1626,2,2,6,2,474,155000
2448,NridgHt,7,5,2003,2004,Gd,764,764,862,1626,2,2,6,2,474,154000
8198,NridgHt,7,5,2004,2004,Gd,1358,1358,0,1358,2,2,6,2,484,207000
3940,Blmngtn,7,5,2003,2003,Gd,1415,1455,0,1455,2,2,6,3,644,195000
3940,Blmngtn,7,5,2004,2004,Gd,1393,1576,0,1576,2,2,7,3,668,219990
3182,Blmngtn,7,5,2005,2006,Gd,1346,1504,0,1504,2,2,7,2,437,191000
3182,Blmngtn,7,5,2007,2007,Gd,1266,1266,0,1266,2,2,6,2,388,159895
3710,Blmngtn,7,5,2007,2008,Gd,1146,1246,0,1246,2,2,5,2,428,187687
9024,Gilbert,6,5,2004,2004,Gd,789,813,702,1515,2,3,8,2,393,179000
7415,Gilbert,6,5,2004,2004,TA,839,864,729,1593,2,3,8,2,398,193000
9587,Gilbert,7,5,2005,2005,Gd,856,1166,0,1166,2,2,5,2,400,190000
8029,Gilbert,6,5,2005,2005,Gd,728,728,728,1456,2,3,8,2,400,176000
8010,Gilbert,7,5,2002,2003,Gd,840,840,880,1720,2,3,7,2,400,188000
8396,Gilbert,7,5,2003,2003,Gd,847,847,1139,1986,2,4,9,2,434,213000
7301,NridgHt,7,6,2007,2008,Gd,1350,1358,0,1358,2,2,6,2,484,217300
10261,Gilbert,6,5,2000,2000,Gd,936,962,830,1792,2,3,8,2,451,186500
8220,Gilbert,7,5,2000,2001,Gd,982,1008,884,1892,2,3,8,2,431,226750
15384,Gilbert,7,5,2004,2005,Gd,788,788,702,1490,2,3,8,2,388,184000
7750,Gilbert,7,5,2002,2002,Gd,707,707,707,1414,2,3,6,2,403,176000
12460,Gilbert,7,5,1999,2000,Gd,1037,1037,1285,2322,2,4,8,2,400,225000
8390,Gilbert,7,5,1999,1999,Gd,831,873,778,1651,2,3,7,2,450,185900
9660,NoRidge,8,5,1997,1997,Gd,1173,1182,1017,2199,2,3,9,2,516,284500
9200,NoRidge,8,5,1998,1998,Gd,1470,1470,1160,2630,2,4,8,3,696,315000
14260,NoRidge,8,5,2000,2000,Gd,1145,1145,1053,2198,2,4,9,3,836,250000
11000,NoRidge,9,5,2000,2000,Ex,1519,1533,639,2172,2,4,8,3,687,291000
11675,NoRidge,8,5,1998,1998,Gd,1982,2006,0,2006,2,2,5,3,938,350000
10990,NoRidge,7,5,1996,1997,Ex,1064,1064,1061,2125,2,4,12,2,576,279500
11929,NoRidge,8,7,1995,1995,Gd,1242,1251,1250,2501,2,4,9,3,751,290000
10437,NoRidge,8,6,1995,1995,Gd,2109,2113,0,2113,2,2,7,3,839,350000
10542,NoRidge,7,5,1993,1994,Gd,1311,1325,1093,2418,2,3,9,3,983,341000
10010,NoRidge,7,5,1993,1994,Gd,1080,1108,1089,2197,2,4,9,3,783,287500
10944,NoRidge,7,5,1994,1994,Gd,1223,1223,904,2127,2,3,5,2,525,271000
14303,NoRidge,8,5,1994,1994,Gd,1986,1987,0,1987,2,2,7,2,691,301500
11932,Somerst,8,5,2007,2008,Gd,1580,1580,0,1580,2,3,7,3,830,235128
14598,Somerst,6,5,2007,2007,Gd,894,894,1039,1933,2,4,9,3,668,214000
11957,Somerst,8,5,2006,2006,Gd,1574,1574,0,1574,2,3,7,3,824,232000
13253,Somerst,7,5,2006,2006,Ex,1578,1578,0,1578,2,3,7,3,642,240000
14587,Somerst,9,5,2008,2008,Gd,1498,1506,0,1506,2,2,6,2,592,264132
10206,Somerst,8,5,2007,2007,Gd,1563,1563,0,1563,2,3,6,3,758,245000
12274,Somerst,7,5,2008,2008,Gd,1417,1428,0,1428,2,3,6,2,554,227680
9801,Somerst,8,5,2007,2007,Gd,1341,1341,520,1861,3,3,7,3,851,257000
9428,Somerst,8,5,2007,2008,Gd,955,955,919,1874,2,3,8,3,880,297900
10037,Somerst,8,5,2006,2007,Ex,1460,1460,0,1460,2,3,6,2,480,247000
8640,Somerst,8,5,2007,2008,Gd,1363,1372,0,1372,2,3,6,2,588,212700
8640,Somerst,7,5,2007,2008,Ex,1372,1372,0,1372,2,3,6,2,529,250580
11639,Somerst,7,5,2007,2008,Gd,1428,1428,0,1428,2,3,6,2,480,182000
9803,Somerst,7,5,2005,2005,Gd,866,866,902,1768,2,3,7,2,603,226700
9375,Somerst,8,5,2003,2004,Ex,1053,1053,939,1992,2,3,9,2,648,250000
10625,Somerst,7,5,2005,2005,Gd,1026,1026,932,1958,2,3,9,3,936,250000
10800,Somerst,8,5,2007,2008,Ex,1034,1050,1028,2078,2,3,8,3,836,339750
8125,Somerst,7,6,2007,2007,Gd,813,822,843,1665,2,3,7,2,562,205950
10625,Somerst,8,5,2007,2007,Gd,1660,1660,0,1660,2,3,7,3,660,256000
7500,Somerst,7,5,2007,2008,Gd,1218,1218,0,1218,2,2,6,2,462,230348
8791,Somerst,6,5,2003,2003,Gd,864,864,864,1728,2,3,7,2,673,207500
7500,SawyerW,7,5,2004,2005,Gd,1080,1080,0,1080,1,3,6,0,0,141000
10110,SawyerW,6,5,2003,2003,Gd,835,835,861,1696,2,3,7,2,542,188000
12774,SawyerW,7,5,2003,2004,Gd,835,835,828,1663,2,3,8,2,478,192500
13072,SawyerW,6,5,2005,2006,Gd,1175,1175,0,1175,1,3,6,0,0,146000
13695,SawyerW,5,5,2004,2004,TA,1114,1114,0,1114,1,3,6,2,576,159000
13695,SawyerW,6,5,2003,2004,Gd,1114,1114,0,1114,1,3,6,2,576,155000
8366,SawyerW,6,5,2004,2004,Gd,798,798,842,1640,2,3,6,2,520,173000
9260,SawyerW,7,5,2007,2007,Gd,1162,1162,0,1162,2,3,6,2,483,170000
8453,SawyerW,6,5,1995,1995,Gd,754,754,855,1609,2,3,6,2,525,182000
8480,SawyerW,6,5,1993,1994,Gd,886,886,794,1680,2,3,7,2,474,163000
8125,SawyerW,6,5,1994,1998,Gd,1408,1679,0,1679,2,3,7,2,575,193500
14565,SawyerW,7,5,1994,1995,Gd,832,832,825,1657,2,3,6,2,483,189000
8450,SawyerW,6,5,2001,2001,Gd,827,827,850,1677,2,3,7,2,627,190500
8285,SawyerW,7,5,1992,1992,Gd,836,844,893,1737,2,3,7,2,506,175000
7153,SawyerW,6,5,1991,1991,Gd,1278,1294,0,1294,2,3,6,2,496,179200
9291,SawyerW,6,5,1993,1993,Gd,832,832,878,1710,2,3,7,2,506,187000
8012,SawyerW,6,5,1993,1994,Gd,1604,1617,0,1617,2,2,5,2,533,193000
7892,SawyerW,6,5,1993,1993,Gd,1199,1199,0,1199,2,2,5,2,530,153900
9100,Sawyer,5,5,1963,1963,TA,984,984,0,984,1,3,5,1,384,128000
12968,Sawyer,5,6,1962,1962,TA,912,912,0,912,1,2,4,1,352,144000
8100,Sawyer,5,8,1961,2007,TA,864,864,0,864,1,3,5,1,420,135000
8450,Sawyer,5,5,1968,1968,TA,890,890,0,890,1,3,5,1,308,115000
6360,Sawyer,5,5,1963,1963,Gd,864,864,0,864,1,3,5,1,276,119916
6768,Sawyer,6,8,1961,1996,TA,912,912,0,912,1,3,5,1,288,142000
19508,Veenker,6,5,1974,1974,TA,1430,1430,0,1430,2,3,6,2,484,192000
10759,Sawyer,5,4,1972,1972,Gd,1001,1001,640,1641,2,4,5,2,490,140000
9205,NoRidge,6,5,1990,1991,Gd,930,1364,1319,2683,2,4,9,2,473,290000
11025,NoRidge,9,5,1993,1994,Gd,1848,1827,959,2786,2,4,10,2,636,372500
4282,Somerst,7,5,2004,2004,Gd,1391,1391,0,1391,2,2,5,2,530,196000
4017,Somerst,7,5,2006,2007,Gd,625,625,625,1250,2,2,5,2,625,171900
3435,Somerst,7,5,2004,2005,Gd,1235,1245,0,1245,2,1,5,2,495,178000
3180,Somerst,6,5,2005,2005,Gd,600,600,600,1200,2,2,5,2,480,165000
3180,Somerst,7,5,2007,2007,Gd,689,703,689,1392,2,2,5,2,540,146000
3604,Somerst,7,5,2007,2007,Gd,689,703,689,1392,2,2,5,2,540,146000
2280,Somerst,7,5,1999,1999,Gd,744,757,744,1501,2,3,6,2,440,179400
2280,Somerst,6,5,1999,1999,Gd,744,757,792,1549,2,3,6,2,440,172900
4765,Somerst,9,5,2000,2000,Gd,1614,1638,0,1638,2,2,5,2,495,300000
4538,Somerst,9,5,2001,2001,Ex,1310,1310,0,1310,1,1,5,2,545,285000
4385,Somerst,9,5,2001,2001,Ex,1419,1419,0,1419,1,2,5,2,588,290000
4109,Somerst,9,5,1999,2000,Gd,1557,1557,0,1557,2,2,5,2,484,305000
5119,Somerst,9,5,1999,2000,Ex,1698,1709,0,1709,2,2,5,2,506,328900
2160,Somerst,7,5,1999,2000,Gd,600,624,628,1252,2,2,4,2,462,160000
2160,Somerst,7,5,1999,2000,Gd,672,684,720,1404,2,3,5,2,462,170000
10646,Somerst,7,5,2001,2001,TA,858,872,917,1789,2,3,7,2,546,223000
2645,Somerst,8,5,1999,1999,Gd,960,962,624,1586,2,3,7,2,480,170000
2645,Somerst,8,5,1999,2000,Gd,960,962,645,1607,2,3,7,2,480,200000
3951,Somerst,10,5,1998,1999,Gd,970,1469,924,2393,2,2,7,2,846,345000
14963,Veenker,8,5,1996,1996,Gd,1260,1288,0,1288,1,1,4,2,500,245500
11064,Veenker,8,5,1995,1995,Gd,1230,1239,0,1239,1,1,4,2,477,217500
10846,Veenker,8,5,1993,1993,Gd,1719,1719,0,1719,1,1,6,2,473,324000
11120,Veenker,6,6,1984,1984,Gd,1232,1232,0,1232,2,3,6,2,516,162500
24572,Veenker,9,3,1977,1977,Gd,994,1599,1345,2944,2,3,9,3,864,150000
16280,Veenker,8,9,1976,2007,Gd,1426,1671,0,1671,3,3,6,2,550,290000
7500,Somerst,7,5,2002,2002,Gd,952,952,860,1812,2,3,7,2,469,205000
10400,NWAmes,7,6,1970,1970,TA,1304,1682,0,1682,2,3,7,2,530,174000
11104,NWAmes,6,6,1969,1969,TA,1427,1427,0,1427,2,4,7,2,516,183000
11050,NWAmes,6,5,1968,1968,TA,1740,1740,0,1740,1,4,8,2,512,150000
11040,NWAmes,6,7,1971,2004,TA,1258,1258,0,1258,2,3,5,2,528,145000
15387,NWAmes,7,7,1967,1967,TA,1620,1620,0,1620,2,4,8,2,578,215000
9750,NWAmes,5,6,1965,1965,TA,1625,1625,0,1625,2,4,8,2,484,140500
10800,NWAmes,6,7,1974,1997,TA,1522,1548,1066,2614,2,4,9,2,624,240000
8814,NAmes,5,6,1968,1968,TA,732,732,732,1464,1,4,7,2,470,141000
8872,NAmes,5,8,1965,2008,TA,912,912,0,912,1,2,5,2,576,147000
8125,NAmes,5,7,1965,2005,TA,912,925,0,925,1,3,5,2,576,135000
11072,NAmes,5,5,1965,1965,TA,1728,1728,0,1728,2,6,10,2,576,145000
13101,NAmes,5,5,1965,1965,TA,1728,1728,0,1728,2,6,10,2,576,142600
9246,NWAmes,5,5,1973,1973,TA,1656,1656,0,1656,2,4,8,2,506,135000
13355,NWAmes,7,6,1971,1971,Gd,825,845,825,1670,1,4,7,2,464,170000
8963,NWAmes,8,9,1976,1996,TA,1142,1175,1540,2715,3,4,11,2,831,299800
9120,NWAmes,6,6,1974,1974,TA,901,943,933,1876,2,4,8,2,540,185000
9130,NWAmes,6,8,1966,2000,TA,800,800,832,1632,1,4,7,2,484,173000
12122,NAmes,7,9,1961,2007,TA,944,999,0,999,1,3,6,2,588,178400
9900,NWAmes,7,5,1968,1968,TA,832,1098,880,1978,2,4,9,2,486,176000
7785,NAmes,5,5,1956,1956,NA,0,1014,0,1014,1,2,6,1,267,98000
8593,NAmes,4,6,1957,1957,TA,907,907,0,907,1,3,5,1,352,109008
8475,NAmes,4,7,1956,1956,TA,952,952,0,952,1,2,4,1,283,135750
8700,NAmes,5,6,1963,1963,TA,1120,1128,0,1128,2,3,6,2,525,155000
10175,NAmes,6,5,1964,1964,TA,1425,1425,0,1425,2,3,7,2,576,180500
9020,NAmes,6,7,1966,1966,TA,1127,1165,0,1165,1,3,6,2,490,174900
9200,NAmes,6,6,1965,1965,TA,1136,1136,0,1136,1,3,5,1,384,140000
8250,NAmes,6,7,1964,1964,Gd,1092,1092,0,1092,1,3,6,2,504,145000
9350,NAmes,5,8,1965,1999,TA,1219,1265,0,1265,2,3,6,2,502,179900
9020,NAmes,6,5,1964,1964,TA,1248,1350,0,1350,1,3,6,2,520,168500
9900,NAmes,5,5,1961,1961,TA,1114,1114,0,1114,1,3,5,2,451,140000
10007,NAmes,5,7,1959,2006,TA,1053,1053,0,1053,1,3,5,1,312,145500
10721,NAmes,6,6,1959,1959,TA,1252,1252,0,1252,1,3,7,2,528,142000
12493,NAmes,4,5,1960,1960,TA,1100,1100,0,1100,1,3,6,1,312,141000
11332,NAmes,5,7,1960,2000,TA,1118,1118,0,1118,1,3,6,1,264,153000
6627,BrkSide,3,6,1949,1950,NA,0,720,0,720,1,2,4,1,287,72500
4130,BrkSide,3,6,1935,2003,TA,270,729,0,729,1,2,5,0,0,52000
7420,BrkSide,5,6,1939,1950,TA,991,1077,0,1077,1,2,5,1,205,118000
4882,BrkSide,4,7,1937,1950,TA,348,453,453,906,1,2,5,1,231,87000
9600,NAmes,5,6,1960,1960,TA,1296,1496,0,1496,2,3,6,2,450,141500
9600,NAmes,6,5,1950,1950,TA,1032,1032,220,1252,1,3,6,1,288,119000
9600,NAmes,5,8,1950,2006,TA,572,1337,0,1337,1,3,7,1,264,141500
9600,NAmes,6,6,1955,1996,TA,992,1661,0,1661,1,3,8,1,377,165500
7584,NAmes,5,5,1953,1953,TA,1036,1036,0,1036,1,3,5,1,312,112900
13700,NAmes,7,6,1965,1988,TA,864,902,918,1820,1,4,8,2,492,201800
10197,NAmes,6,5,1961,1961,TA,1362,1362,0,1362,1,3,6,2,504,163000
7875,NAmes,5,6,1961,1961,TA,1144,1144,0,1144,1,3,6,2,456,139950
8400,NAmes,6,9,1962,2005,TA,1319,1537,0,1537,1,3,7,2,462,174000
9150,NAmes,6,5,1962,1962,Gd,1099,1431,0,1431,1,3,6,1,296,165000
14670,NAmes,6,7,1966,1999,TA,1104,1104,884,1988,2,4,9,2,480,227000
7390,NAmes,5,7,1955,1955,TA,1098,1098,0,1098,1,3,6,1,260,135000
9204,NAmes,5,5,1963,1963,TA,1144,1144,0,1144,1,3,6,1,336,124000
7763,NAmes,5,7,1962,1980,TA,931,1283,0,1283,1,3,6,2,506,140000
8856,NAmes,5,4,1957,1957,TA,1176,1176,0,1176,1,3,6,1,292,136500
9840,NAmes,5,7,1959,1998,TA,1248,1440,0,1440,2,2,7,1,480,185000
9120,NAmes,6,6,1958,1958,TA,1261,1261,0,1261,1,3,6,2,433,163000
13200,NAmes,6,6,1958,1958,TA,1395,1570,0,1570,1,3,5,2,441,166800
9000,NAmes,6,5,1956,1956,Gd,1196,1196,0,1196,1,2,6,1,297,139000
11900,NAmes,6,5,1957,1957,TA,1392,1392,0,1392,1,3,6,2,458,166000
9464,NAmes,6,7,1958,1958,TA,1080,1080,0,1080,1,3,5,1,288,136000
10425,NAmes,5,5,1956,1958,TA,1104,1104,0,1104,1,3,5,1,384,133000
11556,NAmes,5,6,1952,1952,TA,720,882,0,882,1,2,4,1,240,116000
9373,NAmes,5,6,1953,1953,TA,1152,1152,0,1152,1,3,6,2,636,137500
12774,NAmes,5,5,1953,1953,TA,984,950,0,950,1,2,5,2,400,130000
14250,NAmes,6,5,1957,1957,TA,998,1790,0,1790,2,3,6,2,540,180000
7350,NAmes,5,7,1951,1951,TA,952,952,0,952,1,2,4,2,840,139000
7677,NAmes,5,5,1953,1953,TA,773,773,0,773,1,2,4,1,240,110000
8838,NAmes,5,3,1957,1982,NA,0,1764,0,1764,2,4,7,1,301,100000
8480,NAmes,5,5,1947,1950,TA,832,832,384,1216,1,2,6,1,336,118500
12436,NAmes,5,5,1957,1957,TA,1824,1824,0,1824,2,5,9,2,484,146000
10122,OldTown,4,6,1948,1950,NA,0,869,0,869,1,1,3,1,390,89900
7506,OldTown,5,8,1925,1950,TA,747,747,412,1159,1,3,5,1,288,114000
10930,NAmes,5,6,1945,1950,TA,913,1048,510,1558,1,3,6,1,288,140000
5400,OldTown,4,7,1940,2005,TA,672,672,0,672,1,2,4,1,308,86900
10836,OldTown,5,5,1922,1950,TA,892,1254,182,1436,1,3,7,4,1488,139000
10800,OldTown,4,7,1900,2000,NA,0,694,600,1294,2,3,7,0,0,106250
9247,NAmes,6,6,1962,1962,TA,858,858,858,1716,1,4,8,2,490,171000
10180,NAmes,5,6,1968,1968,TA,912,1044,0,1044,1,3,5,2,372,139000
11355,NAmes,7,7,1958,2001,TA,1312,1312,0,1312,1,3,6,2,495,186000
10920,NAmes,6,5,1960,1960,TA,1253,1253,0,1253,1,2,5,1,352,157000
12929,NAmes,6,6,1960,1993,TA,1081,1081,0,1081,1,3,5,1,401,148000
27650,NAmes,7,7,1960,2007,Gd,585,2069,0,2069,2,4,9,2,505,242000
8892,NAmes,5,7,1953,1996,TA,105,910,0,910,1,3,5,2,414,116000
7200,NAmes,5,7,1951,1951,Fa,876,876,0,876,1,2,5,2,576,94000
7200,NAmes,5,5,1950,1950,NA,0,1048,0,1048,1,3,7,2,420,98300
7910,NAmes,5,5,1960,1960,TA,1075,1507,0,1507,2,4,7,1,404,127000
8000,NAmes,5,6,1959,1959,TA,1256,1256,0,1256,1,3,6,1,311,159000
8000,NAmes,5,5,1962,1962,TA,1027,1027,0,1027,1,3,6,1,299,125900
7931,NAmes,5,6,1960,1960,TA,1269,1269,0,1269,1,3,6,1,308,155000
8064,NAmes,6,6,1948,1950,TA,768,819,501,1320,2,3,5,2,576,138000
6390,NAmes,6,7,1954,1954,TA,936,984,0,984,1,2,4,1,280,112500
7227,NAmes,6,6,1954,1954,TA,832,832,0,832,1,2,4,2,528,105500
7200,NAmes,6,5,1954,1954,TA,854,854,424,1278,1,4,6,1,240,127500
8513,NAmes,5,5,1961,1961,TA,1800,1800,0,1800,2,6,10,0,0,130000
7200,NAmes,5,6,1955,1967,TA,768,1024,564,1588,1,3,6,2,480,150000
7200,NAmes,5,7,1954,1954,TA,825,825,0,825,1,2,4,1,350,109500
7056,NAmes,6,5,1963,1963,TA,780,983,813,1796,1,4,8,2,483,140000
9760,NAmes,6,6,1964,1964,TA,780,798,813,1611,1,4,7,2,442,167900
7590,NAmes,5,5,1963,1963,TA,1117,1117,0,1117,1,3,6,1,264,136870
9836,OldTown,6,5,2008,2008,TA,192,1133,0,1133,1,3,7,1,308,143000
5232,OldTown,5,5,1925,2004,Fa,680,764,0,764,1,2,4,2,504,73000
10440,OldTown,5,8,1904,2002,TA,650,958,581,1539,2,3,8,2,686,157500
9184,OldTown,5,7,1948,2005,TA,780,948,375,1323,1,3,6,2,400,122600
4800,OldTown,5,5,1910,2003,TA,680,680,680,1360,1,2,6,1,330,111000
10440,OldTown,6,7,1920,1950,Gd,1510,1584,1208,2792,2,5,8,2,520,256000
4800,OldTown,5,4,1940,1950,Fa,672,672,0,672,1,2,4,1,256,64000
6000,OldTown,6,7,1915,2005,TA,728,728,728,1456,1,4,7,1,308,139500
11426,OldTown,4,6,1910,1996,TA,828,828,658,1594,2,3,9,0,0,118000
11426,OldTown,7,5,2003,2003,Gd,1362,1362,720,2082,2,3,6,2,484,200000
7628,OldTown,4,6,1940,1985,TA,801,1095,561,1656,2,2,8,2,440,119164
7308,OldTown,5,5,1920,1950,TA,936,960,780,1740,1,2,6,1,225,122250
5400,OldTown,7,6,1920,2006,TA,931,1027,0,1027,1,2,5,0,0,120000
10800,OldTown,6,6,1940,1950,TA,884,884,552,1436,2,3,8,2,828,155000
6756,OldTown,5,6,1910,1950,TA,481,899,0,899,1,2,5,1,200,78000
5914,OldTown,5,9,1890,1996,Fa,684,684,396,1080,1,3,5,0,0,95000
6000,OldTown,5,5,1948,1950,TA,789,789,0,789,1,2,5,1,250,115000
12000,OldTown,5,7,1948,2005,TA,924,1122,0,1122,1,2,6,2,528,147000
9000,OldTown,5,6,1946,1950,TA,904,904,595,1499,1,3,5,3,869,140000
7311,OldTown,2,5,1946,1950,TA,407,407,0,407,1,1,3,1,297,46500
6000,OldTown,5,6,1957,1957,TA,928,928,0,928,1,3,5,1,288,112500
6000,OldTown,4,7,1954,2000,TA,901,901,0,901,1,2,4,1,281,107900
12205,OldTown,3,1,1949,1992,Fa,448,1588,0,1588,2,5,6,0,0,65000
18386,OldTown,7,9,1880,2002,TA,1470,1675,1818,3493,3,3,10,3,870,295000
9142,OldTown,5,5,1900,2006,Fa,797,830,797,1627,2,4,10,2,420,139500
12665,OldTown,5,8,1915,1950,TA,876,876,540,1416,1,4,7,3,720,153900
5350,OldTown,7,8,1920,1965,TA,624,730,720,1450,1,3,7,1,288,132000
4571,OldTown,5,5,1916,1950,TA,624,624,720,1344,1,4,7,3,513,98000
9143,OldTown,5,7,1900,2003,TA,346,709,308,1017,1,2,5,1,308,114000
9600,OldTown,5,5,1920,1960,TA,973,1377,973,2350,2,4,10,2,393,130000
9600,OldTown,6,5,1917,1950,Gd,735,1134,924,2058,1,3,8,2,396,129500
6000,OldTown,5,9,1905,2005,Fa,572,884,656,1540,1,3,7,0,0,129400
9600,OldTown,7,9,1928,2005,TA,689,689,689,1378,2,3,7,2,360,161000
10800,OldTown,6,7,1905,2000,Fa,482,1221,691,1912,2,3,7,2,672,163000
6300,OldTown,6,6,1914,2001,TA,742,742,742,1484,2,3,9,0,0,128000
5250,OldTown,8,5,1872,1987,TA,684,938,1215,2358,2,4,8,0,0,122000
5700,OldTown,7,7,1926,1950,TA,572,572,539,1111,1,2,5,1,288,116900
13500,OldTown,10,9,1893,2000,TA,1237,1521,1254,2775,3,3,9,2,880,325000
11340,OldTown,2,1,1920,1950,Fa,723,723,363,1086,1,2,5,2,400,55000
10800,OldTown,7,7,1890,1999,TA,1313,1313,1182,2495,2,5,10,2,342,184000
9750,OldTown,5,6,1959,1959,TA,984,984,0,984,1,2,5,1,308,110000
12150,OldTown,5,5,1954,1954,TA,1050,1050,745,1795,2,4,7,1,352,131500
12702,OldTown,5,5,1956,1956,NA,0,882,0,882,1,2,4,1,308,97000
8516,OldTown,4,6,1958,2006,TA,869,1093,0,1093,1,2,5,1,308,115500
7111,BrkSide,5,7,1928,1983,TA,1008,1143,0,1143,1,2,5,1,288,138000
7425,BrkSide,7,7,1945,1950,TA,672,1195,473,1668,1,3,8,1,252,108000
9100,BrkSide,5,6,1930,1960,TA,742,779,0,935,1,2,4,1,308,79500
7010,BrkSide,5,5,1935,1950,TA,1024,1144,594,1738,2,3,6,1,240,153000
6130,BrkSide,5,6,1924,1950,TA,784,784,0,784,1,2,5,0,0,109500
5000,BrkSide,5,7,1941,2006,TA,672,832,378,1210,1,3,6,1,240,124000
5870,BrkSide,6,9,1900,2000,TA,554,736,554,1290,1,3,6,1,200,106900
6000,BrkSide,6,7,1940,1989,TA,981,1014,658,1672,1,3,6,1,240,164900
6000,BrkSide,5,7,1924,2003,TA,949,949,0,949,1,2,5,2,370,119000
6000,BrkSide,6,7,1929,1950,TA,862,950,208,1158,1,3,5,1,208,120000
6000,BrkSide,6,7,1937,2000,TA,825,825,672,1497,2,3,5,1,672,157000
6000,BrkSide,6,5,1939,1950,TA,739,874,468,1342,2,2,7,1,240,105000
5000,BrkSide,6,7,1926,1950,TA,992,1013,0,1013,1,3,6,1,160,113000
5520,BrkSide,5,7,1920,1997,TA,565,565,651,1216,1,3,6,1,355,115000
5940,BrkSide,4,7,1946,1950,,,896,0,896,1,2,4,1,280,79000
6240,BrkSide,4,7,1929,1950,TA,704,624,512,1136,1,2,6,1,336,123000
6120,BrkSide,5,6,1945,1995,NA,0,808,0,808,1,1,6,1,164,81300
6240,BrkSide,5,7,1930,1992,TA,1078,1128,445,1573,2,3,8,2,360,162900
6240,BrkSide,7,5,1939,1950,TA,989,1245,764,2009,2,4,7,2,400,150000
6120,OldTown,5,5,1923,1950,TA,1100,1226,676,1902,2,4,7,2,576,123500
6120,OldTown,7,5,1931,1950,TA,952,1022,752,1774,2,2,8,2,468,129900
6155,BrkSide,6,8,1920,1999,Fa,611,751,611,1362,2,3,6,2,502,128000
6324,BrkSide,4,6,1927,1950,TA,520,520,0,520,1,1,4,1,240,68500
8635,BrkSide,5,5,1948,2001,TA,672,1072,213,1285,1,2,6,1,240,127000
13053,BrkSide,6,7,1923,2000,TA,833,1053,795,1848,1,4,8,2,370,207000
9120,BrkSide,7,6,1925,1950,TA,1026,1133,687,1820,2,4,8,1,240,184000
